employee_id,age,gender,department,job_role,monthly_income,years_at_company,overtime,job_satisfaction,work_life_balance,training_hours,performance_rating,distance_from_home,attrition
EMP03708,27,Male,Marketing,Marketing Executive,87419.0,17,No,3.0,5.0,38,2,30,No
EMP03709,44,Male,Marketing,SEO Specialist,76560.0,8,Yes,2.0,4.0,49,1,2,No
EMP03710,55,Female,Marketing,SEO Specialist,125502.0,0,Yes,2.0,4.0,31,3,28,Yes
EMP03711,25,Female,Finance,Accountant,138904.0,16,Yes,5.0,3.0,29,5,17,Yes
EMP03712,35,Male,Marketing,Marketing Executive,137053.0,4,Yes,2.0,3.0,59,4,19,Yes
EMP03713,26,Female,IT,Data Analyst,49810.0,0,No,3.0,1.0,38,5,2,No
EMP03714,56,Female,Finance,Financial Analyst,83612.0,7,No,1.0,3.0,26,4,8,No
EMP03715,57,Female,IT,Data Analyst,78976.0,6,No,5.0,1.0,60,2,4,No
EMP03716,29,Female,Operations,Operations Executive,128846.0,17,No,3.0,1.0,48,5,17,No
EMP03717,37,Female,Sales,Sales Manager,38891.0,15,Yes,5.0,2.0,45,2,20,Yes
EMP03718,38,Female,IT,System Admin,26208.0,8,No,3.0,4.0,38,4,17,No
EMP03719,37,Male,IT,System Admin,48860.0,18,No,1.0,5.0,8,2,36,No
EMP03720,51,Male,IT,Developer,75580.0,17,No,4.0,5.0,45,3,15,No
EMP03721,42,Female,IT,Developer,116609.0,1,No,1.0,2.0,57,4,24,Yes
EMP03722,40,Female,IT,Data Analyst,65348.0,10,Yes,5.0,2.0,71,3,21,No
EMP03723,46,Female,Marketing,Marketing Executive,30643.0,2,Yes,2.0,5.0,42,5,12,Yes
EMP03724,39,Female,Operations,Operations Manager,108030.0,2,Yes,2.0,5.0,8,1,28,No
EMP03725,29,Male,Finance,Accountant,98211.0,15,No,1.0,2.0,34,3,23,Yes
EMP03726,51,Male,Operations,Operations Executive,112060.0,10,No,3.0,4.0,69,1,8,No
EMP03727,55,Female,HR,Recruiter,90498.0,15,Yes,4.0,3.0,33,1,3,No
EMP03728,54,Female,Finance,Financial Analyst,34112.0,7,No,2.0,2.0,21,3,29,Yes
EMP03729,30,Male,Marketing,SEO Specialist,90796.0,13,No,2.0,1.0,49,5,8,Yes
EMP03730,49,Female,Marketing,Marketing Executive,48712.0,3,Yes,3.0,4.0,75,5,28,No
EMP03731,22,Male,Finance,Financial Analyst,60516.0,12,Yes,3.0,5.0,36,1,32,No
EMP03732,42,Female,HR,Recruiter,51333.0,18,No,2.0,4.0,34,3,37,No
EMP03733,24,Female,Marketing,SEO Specialist,120481.0,1,Yes,2.0,3.0,35,5,25,Yes
EMP03734,44,Female,IT,Developer,87539.0,17,No,3.0,4.0,56,4,13,No
EMP03735,41,Female,Marketing,Marketing Executive,71185.0,18,No,4.0,3.0,25,5,23,No
EMP03736,43,Male,Finance,Financial Analyst,96007.0,8,Yes,2.0,3.0,79,3,38,Yes
EMP03737,49,Female,HR,HR Executive,144718.0,15,Yes,1.0,5.0,61,2,20,No
EMP03738,42,Female,Sales,Sales Executive,143433.0,7,Yes,2.0,3.0,47,2,8,No
EMP03739,40,Male,Marketing,SEO Specialist,104670.0,0,Yes,4.0,3.0,57,4,32,No
EMP03740,37,Male,Operations,Operations Manager,141315.0,16,Yes,4.0,1.0,55,1,25,No
EMP03741,47,Male,Operations,Operations Executive,27469.0,5,Yes,4.0,3.0,47,2,16,Yes
EMP03742,22,Female,IT,System Admin,124391.0,5,No,1.0,1.0,17,1,6,Yes
EMP03743,51,Male,Finance,Accountant,26336.0,4,Yes,5.0,4.0,38,2,17,No
EMP03744,38,Female,Marketing,SEO Specialist,61444.0,10,Yes,1.0,4.0,18,4,17,Yes
EMP03745,51,Female,HR,HR Executive,80480.0,16,Yes,3.0,3.0,50,5,26,No
EMP03746,42,Male,HR,Recruiter,58501.0,14,Yes,1.0,3.0,58,3,11,No
EMP03747,26,Female,HR,HR Executive,52289.0,7,No,4.0,5.0,65,2,23,No
EMP03748,38,Male,Sales,Sales Executive,26391.0,12,No,4.0,1.0,75,5,14,No
EMP03749,51,Female,HR,HR Executive,74390.0,15,Yes,5.0,1.0,62,1,35,Yes
EMP03750,47,Female,HR,HR Executive,31438.0,5,Yes,2.0,3.0,44,3,31,Yes
EMP03751,36,Female,Sales,Sales Executive,143026.0,5,No,3.0,3.0,65,5,23,No
EMP03752,24,Female,Marketing,SEO Specialist,101626.0,13,Yes,5.0,4.0,25,1,13,No
EMP03753,58,Male,HR,HR Executive,33300.0,5,No,5.0,3.0,49,4,38,No
EMP03754,47,Female,Operations,Operations Manager,47993.0,11,Yes,1.0,3.0,78,3,2,Yes
EMP03755,39,Female,Operations,Operations Manager,122318.0,19,Yes,1.0,5.0,48,4,33,Yes
EMP03756,56,Male,Marketing,SEO Specialist,117141.0,3,No,2.0,5.0,44,5,28,Yes
EMP03757,28,Female,Finance,Financial Analyst,90478.0,5,Yes,3.0,3.0,49,1,10,No
EMP03758,25,Female,Finance,Financial Analyst,101709.0,6,Yes,5.0,3.0,77,2,39,No
EMP03759,59,Male,IT,Developer,149717.0,18,No,1.0,2.0,68,1,23,Yes
EMP03760,37,Male,HR,Recruiter,34906.0,2,Yes,5.0,2.0,62,1,13,Yes
EMP03761,23,Female,IT,Data Analyst,44357.0,4,No,4.0,3.0,18,3,23,No
EMP03762,53,Male,HR,Recruiter,139153.0,2,No,1.0,1.0,77,4,12,Yes
EMP03763,51,Male,Marketing,SEO Specialist,87539.0,7,Yes,2.0,1.0,45,3,22,Yes
EMP03764,32,Female,Operations,Operations Executive,42677.0,10,Yes,3.0,2.0,48,4,20,No
EMP03765,22,Female,Finance,Financial Analyst,60374.0,10,No,2.0,5.0,49,2,13,No
EMP03766,44,Female,Sales,Sales Manager,96614.0,3,No,4.0,4.0,51,5,2,No
EMP03767,35,Female,Finance,Accountant,106840.0,1,No,4.0,3.0,69,1,21,No
EMP03768,53,Female,IT,Developer,140041.0,13,No,4.0,3.0,70,4,38,No
EMP03769,41,Male,IT,Data Analyst,89771.0,2,Yes,4.0,5.0,24,3,33,Yes
EMP03770,42,Male,HR,HR Executive,98997.0,12,No,4.0,5.0,40,1,29,No
EMP03771,34,Male,IT,Developer,49717.0,12,Yes,1.0,4.0,20,5,24,Yes
EMP03772,31,Male,Operations,Operations Executive,140950.0,10,Yes,2.0,3.0,39,3,9,Yes
EMP03773,51,Female,IT,Developer,40479.0,15,No,5.0,1.0,52,1,11,No
EMP03774,38,Male,HR,Recruiter,28681.0,18,No,1.0,2.0,42,1,37,No
EMP03775,43,Male,IT,Developer,124211.0,13,No,4.0,4.0,26,4,27,No
EMP03776,36,Male,IT,Developer,130730.0,16,Yes,2.0,1.0,66,5,9,Yes
EMP03777,24,Male,Sales,Sales Executive,31826.0,0,No,5.0,4.0,36,4,3,Yes
EMP03778,38,Female,Marketing,SEO Specialist,48683.0,18,Yes,5.0,1.0,68,2,12,No
EMP03779,50,Male,HR,HR Executive,69036.0,19,Yes,1.0,2.0,16,4,34,Yes
EMP03780,40,Female,Sales,Sales Executive,93120.0,11,Yes,5.0,1.0,7,4,26,No
EMP03781,53,Female,Marketing,Marketing Executive,105386.0,0,No,1.0,2.0,24,3,15,Yes
EMP03782,58,Male,Operations,Operations Executive,103438.0,9,Yes,1.0,3.0,22,1,31,No
EMP03783,47,Female,HR,HR Executive,130891.0,12,Yes,3.0,3.0,31,4,17,No
EMP03784,32,Male,IT,System Admin,121441.0,4,Yes,1.0,2.0,61,1,10,Yes
EMP03785,31,Male,Finance,Accountant,139147.0,9,Yes,5.0,1.0,20,2,6,No
EMP03786,23,Male,Finance,Accountant,32236.0,8,Yes,5.0,5.0,73,4,17,No
EMP03787,54,Female,Marketing,SEO Specialist,87222.0,10,No,1.0,3.0,10,4,26,No
EMP03788,34,Male,HR,Recruiter,149018.0,14,Yes,1.0,5.0,6,2,31,Yes
EMP03789,58,Male,Operations,Operations Executive,115913.0,3,Yes,3.0,1.0,12,2,15,No
EMP03790,31,Male,Sales,Sales Manager,55392.0,8,Yes,5.0,4.0,23,5,16,Yes
EMP03791,26,Female,IT,Data Analyst,134266.0,0,No,3.0,1.0,46,5,22,Yes
EMP03792,56,Female,Marketing,SEO Specialist,62549.0,11,No,4.0,4.0,69,2,18,No
EMP03793,25,Female,Marketing,SEO Specialist,136882.0,15,No,2.0,5.0,61,3,37,No
EMP03794,51,Male,HR,Recruiter,95304.0,16,Yes,5.0,3.0,28,3,1,No
EMP03795,51,Female,HR,HR Executive,82745.0,1,No,3.0,5.0,68,1,30,No
EMP03796,26,Female,Sales,Sales Manager,53831.0,7,No,5.0,2.0,72,2,22,No
EMP03797,28,Male,IT,Data Analyst,86725.0,12,No,5.0,1.0,64,3,20,Yes
EMP03798,50,Male,Finance,Accountant,143117.0,12,Yes,2.0,5.0,35,3,23,No
EMP03799,37,Female,Finance,Accountant,31514.0,0,Yes,5.0,2.0,32,3,6,Yes
EMP03800,27,Female,Operations,Operations Manager,75493.0,12,Yes,1.0,1.0,44,1,38,Yes
EMP03801,36,Male,HR,HR Executive,129253.0,3,No,1.0,4.0,60,5,2,Yes
EMP03802,48,Female,IT,Data Analyst,32279.0,17,No,2.0,5.0,25,4,22,Yes
EMP03803,33,Female,Operations,Operations Manager,25495.0,16,Yes,1.0,1.0,55,1,12,Yes
EMP03804,51,Female,Finance,Accountant,125671.0,5,Yes,1.0,4.0,14,1,28,No
EMP03805,32,Male,HR,HR Executive,71233.0,5,No,2.0,4.0,45,1,6,No
EMP03806,36,Female,IT,Developer,51248.0,19,No,3.0,4.0,66,3,28,No
EMP03807,56,Male,Finance,Financial Analyst,121354.0,18,No,1.0,2.0,34,3,38,Yes
EMP03808,41,Female,IT,System Admin,60870.0,13,Yes,2.0,4.0,52,4,3,No
EMP03809,26,Female,Finance,Accountant,133043.0,12,No,3.0,1.0,56,3,19,No
EMP03810,46,Male,HR,Recruiter,52664.0,15,Yes,4.0,3.0,53,5,1,No
EMP03811,45,Female,Sales,Sales Executive,120363.0,14,Yes,4.0,1.0,35,4,10,Yes
EMP03812,55,Female,Sales,Sales Executive,133751.0,5,Yes,3.0,3.0,54,2,7,Yes
EMP03813,38,Female,Finance,Financial Analyst,146667.0,16,No,3.0,5.0,58,2,11,No
EMP03814,57,Female,IT,System Admin,75608.0,14,No,2.0,3.0,22,2,7,No
EMP03815,46,Male,IT,Developer,142555.0,17,No,3.0,3.0,11,2,19,No
EMP03816,42,Male,Finance,Financial Analyst,120771.0,4,Yes,5.0,1.0,45,3,23,No
EMP03817,27,Female,HR,Recruiter,63217.0,17,No,5.0,3.0,76,2,35,No
EMP03818,46,Male,Operations,Operations Manager,74940.0,2,Yes,1.0,2.0,13,2,1,Yes
EMP03819,47,Female,HR,HR Executive,62530.0,1,No,5.0,1.0,75,5,14,Yes
EMP03820,22,Male,Finance,Accountant,143553.0,8,Yes,1.0,2.0,36,2,25,Yes
EMP03821,55,Male,IT,Developer,76351.0,12,Yes,3.0,3.0,59,2,38,No
EMP03822,35,Female,Finance,Accountant,75129.0,8,Yes,3.0,4.0,74,4,19,Yes
EMP03823,48,Male,Finance,Financial Analyst,123602.0,9,Yes,4.0,5.0,62,1,15,Yes
EMP03824,47,Male,Sales,Sales Executive,45802.0,2,No,3.0,2.0,64,5,35,No
EMP03825,35,Male,Operations,Operations Manager,115016.0,2,Yes,2.0,5.0,33,1,32,Yes
EMP03826,55,Female,Finance,Accountant,110016.0,9,Yes,4.0,3.0,7,3,33,Yes
EMP03827,47,Female,Sales,Sales Manager,64814.0,12,No,2.0,4.0,27,4,19,No
EMP03828,57,Female,Finance,Financial Analyst,102961.0,5,No,3.0,5.0,64,1,6,No
EMP03829,36,Female,Marketing,Marketing Executive,102491.0,10,Yes,1.0,5.0,10,5,2,No
EMP03830,33,Female,HR,HR Executive,68701.0,11,No,2.0,5.0,50,1,14,Yes
EMP03831,46,Female,IT,Data Analyst,31300.0,12,No,3.0,5.0,10,4,38,No
EMP03832,56,Male,Operations,Operations Manager,33352.0,14,No,5.0,5.0,7,5,14,No
EMP03833,49,Male,IT,Developer,116487.0,8,Yes,2.0,2.0,70,4,25,Yes
EMP03834,32,Female,HR,HR Executive,138052.0,4,Yes,2.0,3.0,46,2,35,Yes
EMP03835,26,Female,Sales,Sales Manager,93713.0,15,No,3.0,3.0,16,2,22,No
EMP03836,45,Female,Finance,Financial Analyst,64828.0,4,Yes,2.0,5.0,12,5,5,Yes
EMP03837,50,Female,HR,HR Executive,104268.0,1,Yes,2.0,5.0,73,2,5,Yes
EMP03838,56,Female,IT,Developer,132406.0,18,No,3.0,1.0,42,1,16,No
EMP03839,24,Female,Finance,Accountant,149979.0,5,No,5.0,2.0,7,3,27,No
EMP03840,59,Female,Sales,Sales Manager,27477.0,8,Yes,2.0,5.0,47,2,20,Yes
EMP03841,32,Female,IT,Developer,87539.0,1,No,2.0,3.0,62,2,31,No
EMP03842,46,Female,Finance,Accountant,89936.0,4,No,1.0,5.0,35,3,39,No
EMP03843,33,Male,HR,Recruiter,134756.0,4,Yes,3.0,2.0,75,5,36,No
EMP03844,37,Female,IT,Developer,116092.0,5,No,1.0,1.0,17,2,8,No
EMP03845,53,Male,Sales,Sales Executive,95152.0,3,Yes,5.0,1.0,50,2,11,No
EMP03846,45,Male,Operations,Operations Executive,29991.0,19,No,3.0,5.0,43,2,17,Yes
EMP03847,58,Male,Finance,Accountant,41988.0,12,Yes,5.0,3.0,12,2,25,No
EMP03848,49,Male,Sales,Sales Manager,105934.0,0,Yes,2.0,2.0,36,4,7,Yes
EMP03849,43,Female,HR,Recruiter,86305.0,17,No,3.0,2.0,12,4,15,Yes
EMP03850,33,Male,Operations,Operations Executive,35985.0,8,Yes,4.0,3.0,30,5,23,Yes
EMP03851,45,Male,IT,Data Analyst,126724.0,9,Yes,4.0,5.0,36,3,17,No
EMP03852,48,Male,Marketing,Marketing Executive,56285.0,13,Yes,1.0,5.0,47,3,14,Yes
EMP03853,56,Female,HR,HR Executive,130654.0,17,No,4.0,5.0,76,1,8,No
EMP03854,23,Female,Sales,Sales Manager,114676.0,16,Yes,1.0,1.0,77,3,20,Yes
EMP03855,33,Male,Marketing,SEO Specialist,94205.0,9,Yes,5.0,2.0,35,5,1,No
EMP03856,30,Male,Finance,Financial Analyst,97585.0,6,Yes,5.0,2.0,32,1,25,Yes
EMP03857,53,Female,Finance,Accountant,48063.0,17,Yes,3.0,1.0,59,1,27,Yes
EMP03858,25,Male,Finance,Financial Analyst,120822.0,11,No,5.0,4.0,34,2,38,No
EMP03859,33,Female,Finance,Financial Analyst,149558.0,2,No,2.0,5.0,27,3,16,No
EMP03860,37,Female,Operations,Operations Manager,87539.0,13,Yes,2.0,1.0,46,5,10,Yes
EMP03861,30,Female,IT,System Admin,139342.0,14,Yes,2.0,4.0,56,2,11,No
EMP03862,29,Male,HR,Recruiter,149420.0,19,Yes,2.0,5.0,36,4,19,Yes
EMP03863,25,Male,Sales,Sales Executive,146938.0,13,Yes,2.0,2.0,54,2,7,Yes
EMP03864,54,Female,HR,HR Executive,128705.0,11,Yes,5.0,3.0,63,2,31,No
EMP03865,52,Female,HR,HR Executive,71908.0,14,No,5.0,5.0,64,5,12,No
EMP03866,47,Male,Operations,Operations Manager,83958.0,2,No,1.0,3.0,48,4,27,No
EMP03867,28,Male,Finance,Financial Analyst,116607.0,15,No,4.0,1.0,77,5,30,No
EMP03868,31,Female,Operations,Operations Executive,135150.0,17,Yes,1.0,2.0,79,2,22,Yes
EMP03869,35,Female,IT,Developer,107391.0,2,Yes,5.0,5.0,32,3,2,Yes
EMP03870,55,Male,IT,Developer,124782.0,17,Yes,1.0,2.0,11,4,16,Yes
EMP03871,27,Male,IT,Data Analyst,145606.0,19,No,3.0,4.0,26,5,18,No
EMP03872,55,Female,Finance,Financial Analyst,127554.0,18,No,4.0,1.0,31,3,19,No
EMP03873,25,Female,HR,Recruiter,37020.0,18,No,4.0,1.0,14,2,30,No
EMP03874,57,Male,Marketing,Marketing Executive,49235.0,17,Yes,1.0,3.0,27,4,12,Yes
EMP03875,45,Male,IT,Data Analyst,78371.0,12,No,4.0,3.0,76,2,34,No
EMP03876,22,Male,IT,Developer,106393.0,15,Yes,2.0,3.0,63,1,31,Yes
EMP03877,24,Female,HR,Recruiter,106573.0,6,Yes,3.0,1.0,9,3,27,No
EMP03878,47,Female,Operations,Operations Executive,35401.0,10,Yes,1.0,2.0,25,3,26,No
EMP03879,30,Female,Sales,Sales Manager,118014.0,8,No,2.0,5.0,13,2,10,No
EMP03880,31,Male,IT,Developer,39371.0,13,No,2.0,2.0,41,1,38,Yes
EMP03881,44,Male,Marketing,Marketing Executive,67044.0,15,Yes,3.0,5.0,52,5,20,Yes
EMP03882,26,Female,IT,System Admin,98932.0,3,No,4.0,1.0,66,4,20,No
EMP03883,51,Female,Marketing,Marketing Executive,65966.0,15,Yes,2.0,4.0,47,1,3,Yes
EMP03884,32,Female,Finance,Financial Analyst,105359.0,4,Yes,2.0,5.0,77,1,37,No
EMP03885,23,Male,IT,Data Analyst,115230.0,18,No,4.0,3.0,44,1,11,No
EMP03886,48,Female,Marketing,Marketing Executive,39537.0,14,No,4.0,5.0,32,1,14,No
EMP03887,30,Female,Finance,Accountant,62308.0,12,Yes,3.0,2.0,60,4,4,No
EMP03888,52,Female,Finance,Financial Analyst,57948.0,16,Yes,2.0,1.0,17,2,12,Yes
EMP03889,26,Female,HR,Recruiter,125494.0,6,No,3.0,2.0,42,2,38,No
EMP03890,54,Male,Sales,Sales Executive,44562.0,16,Yes,3.0,2.0,68,1,19,No
EMP03891,25,Female,Finance,Accountant,113481.0,2,Yes,2.0,2.0,31,2,27,Yes
EMP03892,41,Male,Finance,Accountant,56896.0,19,No,2.0,1.0,15,4,35,No
EMP03893,42,Male,Marketing,SEO Specialist,134624.0,14,No,2.0,3.0,24,4,30,No
EMP03894,36,Female,Marketing,Marketing Executive,60385.0,0,Yes,5.0,3.0,37,3,4,No
EMP03895,55,Male,Marketing,SEO Specialist,100961.0,16,Yes,4.0,1.0,5,2,4,No
EMP03896,47,Male,Finance,Financial Analyst,145497.0,13,Yes,4.0,4.0,52,4,30,Yes
EMP03897,40,Male,Sales,Sales Manager,145118.0,9,No,2.0,2.0,71,4,3,Yes
EMP03898,31,Female,Operations,Operations Executive,50979.0,5,Yes,5.0,4.0,50,1,27,Yes
EMP03899,29,Female,Sales,Sales Executive,32420.0,4,Yes,4.0,3.0,64,5,29,No
EMP03900,31,Female,Operations,Operations Manager,73162.0,10,No,5.0,5.0,32,4,31,No
EMP03901,49,Male,HR,Recruiter,39810.0,9,Yes,5.0,1.0,65,1,37,No
EMP03902,49,Female,IT,Developer,126654.0,9,No,4.0,2.0,9,2,6,No
EMP03903,44,Male,Marketing,Marketing Executive,48308.0,8,Yes,2.0,1.0,11,2,16,Yes
EMP03904,57,Male,Sales,Sales Executive,147992.0,1,Yes,2.0,3.0,19,5,12,No
EMP03905,54,Male,IT,Developer,79613.0,7,No,4.0,4.0,52,5,18,No
EMP03906,23,Female,IT,Developer,118598.0,6,Yes,1.0,5.0,77,1,8,No
EMP03907,35,Male,Finance,Financial Analyst,29220.0,12,No,3.0,4.0,27,5,27,Yes
EMP03908,37,Male,Sales,Sales Manager,140089.0,12,No,3.0,5.0,27,4,38,No
EMP03909,50,Male,HR,Recruiter,48249.0,11,Yes,2.0,3.0,73,4,26,Yes
EMP03910,44,Male,Sales,Sales Executive,123793.0,10,No,1.0,3.0,69,4,16,No
EMP03911,39,Female,HR,HR Executive,81929.0,8,No,4.0,1.0,19,4,4,No
EMP03912,34,Female,Sales,Sales Manager,46933.0,9,No,1.0,3.0,39,4,9,No
EMP03913,30,Male,Sales,Sales Manager,34132.0,4,Yes,1.0,4.0,18,4,20,Yes
EMP03914,48,Male,HR,Recruiter,50561.0,16,Yes,1.0,4.0,7,3,39,Yes
EMP03915,40,Female,Operations,Operations Manager,100411.0,11,No,4.0,5.0,72,2,30,No
EMP03916,39,Female,IT,System Admin,56811.0,4,Yes,3.0,3.0,39,3,34,No
EMP03917,53,Female,Sales,Sales Executive,123530.0,10,Yes,1.0,3.0,21,3,36,Yes
EMP03918,36,Male,Sales,Sales Manager,95300.0,2,No,4.0,2.0,49,5,22,No
EMP03919,52,Female,Operations,Operations Manager,92062.0,6,Yes,2.0,4.0,39,1,3,Yes
EMP03920,30,Male,IT,Data Analyst,37626.0,13,Yes,3.0,2.0,30,4,13,No
EMP03921,29,Male,Sales,Sales Executive,131809.0,15,No,1.0,1.0,67,2,3,No
EMP03922,23,Male,Finance,Financial Analyst,68147.0,0,Yes,4.0,5.0,78,5,27,Yes
EMP03923,25,Male,Operations,Operations Manager,125758.0,7,No,5.0,4.0,25,1,13,No
EMP03924,43,Female,Marketing,SEO Specialist,40383.0,6,Yes,5.0,5.0,54,2,10,No
EMP03925,59,Female,Sales,Sales Executive,73239.0,10,Yes,4.0,2.0,43,1,23,No
EMP03926,34,Female,Operations,Operations Manager,138193.0,9,Yes,5.0,3.0,64,4,36,No
EMP03927,27,Female,IT,Data Analyst,55591.0,9,Yes,1.0,4.0,27,5,12,Yes
EMP03928,33,Male,Marketing,SEO Specialist,35780.0,18,No,3.0,1.0,49,2,8,No
EMP03929,22,Female,IT,System Admin,50456.0,11,No,2.0,3.0,52,1,24,Yes
EMP03930,59,Female,Sales,Sales Executive,139583.0,0,No,5.0,5.0,8,1,10,Yes
EMP03931,34,Male,HR,HR Executive,53911.0,3,Yes,1.0,4.0,12,3,36,Yes
EMP03932,45,Male,IT,Developer,58576.0,4,No,2.0,4.0,5,4,28,No
EMP03933,49,Male,IT,Data Analyst,130055.0,4,Yes,4.0,3.0,76,4,32,Yes
EMP03934,47,Male,Marketing,Marketing Executive,130296.0,3,Yes,3.0,5.0,56,5,38,No
EMP03935,28,Female,Sales,Sales Manager,25645.0,2,Yes,5.0,5.0,50,2,33,Yes
EMP03936,35,Female,Operations,Operations Manager,34435.0,18,Yes,2.0,1.0,37,4,10,Yes
EMP03937,22,Female,Finance,Accountant,39197.0,14,No,1.0,5.0,59,2,3,Yes
EMP03938,50,Female,Sales,Sales Manager,62752.0,11,Yes,4.0,4.0,56,3,37,No
EMP03939,41,Male,HR,HR Executive,43645.0,6,Yes,4.0,2.0,59,4,37,No
EMP03940,26,Male,Sales,Sales Manager,91820.0,1,No,5.0,3.0,12,2,10,No
EMP03941,57,Male,IT,Data Analyst,68475.0,11,No,5.0,5.0,31,5,4,No
EMP03942,54,Male,HR,HR Executive,80432.0,3,No,1.0,3.0,36,5,15,No
EMP03943,51,Male,HR,HR Executive,91300.0,11,Yes,3.0,3.0,72,3,16,No
EMP03944,46,Male,Finance,Accountant,75498.0,17,Yes,4.0,5.0,26,3,2,No
EMP03945,38,Female,Operations,Operations Executive,109092.0,15,Yes,4.0,5.0,35,4,8,Yes
EMP03946,26,Male,Operations,Operations Manager,94240.0,1,No,3.0,4.0,38,3,20,No
EMP03947,26,Male,Marketing,Marketing Executive,144607.0,8,No,3.0,5.0,30,4,15,No
EMP03948,37,Male,HR,Recruiter,127391.0,14,No,4.0,3.0,62,4,10,No
EMP03949,28,Female,IT,Developer,83330.0,6,No,2.0,3.0,74,3,8,No
EMP03950,57,Female,Marketing,SEO Specialist,73844.0,17,Yes,1.0,4.0,55,1,10,Yes
EMP03951,42,Female,Marketing,Marketing Executive,98088.0,4,No,5.0,5.0,49,1,16,No
EMP03952,57,Male,Operations,Operations Manager,146456.0,6,Yes,4.0,3.0,79,5,36,Yes
EMP03953,33,Female,Finance,Accountant,118990.0,8,Yes,3.0,4.0,30,5,20,No
EMP03954,23,Male,Marketing,Marketing Executive,35939.0,9,Yes,1.0,3.0,19,1,24,Yes
EMP03955,37,Male,HR,HR Executive,77400.0,17,Yes,4.0,2.0,53,1,31,No
EMP03956,23,Male,Operations,Operations Executive,149412.0,14,No,4.0,4.0,47,5,34,No
EMP03957,42,Female,HR,HR Executive,61877.0,11,Yes,4.0,4.0,38,1,12,No
EMP03958,41,Male,Marketing,Marketing Executive,121169.0,15,Yes,1.0,1.0,72,4,12,Yes
EMP03959,43,Female,Operations,Operations Executive,36070.0,1,Yes,4.0,3.0,28,4,34,Yes
EMP03960,50,Female,IT,Developer,141086.0,0,Yes,4.0,3.0,43,5,7,No
EMP03961,41,Female,HR,HR Executive,49618.0,19,No,5.0,1.0,31,4,25,No
EMP03962,23,Female,Finance,Financial Analyst,28410.0,8,No,5.0,5.0,54,2,26,No
EMP03963,54,Male,Operations,Operations Executive,45909.0,1,Yes,3.0,1.0,19,1,9,Yes
EMP03964,23,Male,Finance,Financial Analyst,78459.0,14,Yes,3.0,3.0,63,3,16,Yes
EMP03965,51,Female,Finance,Financial Analyst,68937.0,1,No,1.0,3.0,35,5,21,No
EMP03966,44,Male,Sales,Sales Manager,29174.0,17,No,2.0,4.0,53,2,24,No
EMP03967,34,Male,Finance,Accountant,41476.0,18,Yes,1.0,5.0,65,5,6,No
EMP03968,32,Female,Operations,Operations Manager,25230.0,14,Yes,3.0,3.0,54,1,3,No
EMP03969,49,Female,Finance,Accountant,42144.0,9,Yes,4.0,1.0,51,1,35,No
EMP03970,54,Male,IT,Data Analyst,100978.0,17,No,5.0,5.0,62,4,17,No
EMP03971,46,Male,Sales,Sales Manager,113823.0,19,No,1.0,1.0,50,3,26,No
EMP03972,45,Male,IT,Data Analyst,89589.0,11,No,1.0,1.0,68,4,19,Yes
EMP03973,27,Female,HR,Recruiter,108672.0,0,No,3.0,1.0,63,5,3,No
EMP03974,53,Female,IT,Developer,134792.0,6,Yes,2.0,5.0,51,4,38,No
EMP03975,44,Male,Finance,Accountant,94843.0,12,Yes,1.0,2.0,42,5,32,Yes
EMP03976,42,Female,Operations,Operations Manager,45211.0,11,Yes,4.0,3.0,75,2,33,Yes
EMP03977,53,Male,Marketing,Marketing Executive,115443.0,12,No,5.0,4.0,63,3,39,No
EMP03978,29,Female,Operations,Operations Manager,31189.0,13,Yes,2.0,2.0,45,2,15,Yes
EMP03979,33,Female,IT,System Admin,30167.0,8,No,4.0,4.0,31,5,23,No
EMP03980,24,Male,Sales,Sales Executive,51264.0,11,Yes,1.0,5.0,77,2,1,Yes
EMP03981,31,Male,IT,Data Analyst,95504.0,11,Yes,5.0,3.0,72,4,8,No
EMP03982,36,Male,Operations,Operations Manager,129113.0,14,Yes,2.0,2.0,73,3,39,Yes
EMP03983,53,Female,Sales,Sales Manager,118049.0,13,No,4.0,4.0,8,2,13,No
EMP03984,31,Male,Sales,Sales Manager,130780.0,8,Yes,1.0,4.0,52,3,4,Yes
EMP03985,28,Female,Sales,Sales Manager,146896.0,12,No,5.0,3.0,22,4,23,No
EMP03986,28,Male,Operations,Operations Manager,147844.0,5,No,2.0,4.0,57,1,18,No
EMP03987,46,Male,Operations,Operations Manager,124990.0,11,No,1.0,4.0,75,5,24,Yes
EMP03988,49,Male,Finance,Accountant,127543.0,9,No,3.0,2.0,29,2,5,No
EMP03989,27,Female,Sales,Sales Manager,27053.0,8,No,5.0,1.0,44,3,12,No
EMP03990,55,Female,HR,Recruiter,134502.0,13,Yes,1.0,3.0,67,5,18,No
EMP03991,22,Male,Finance,Accountant,95163.0,13,Yes,4.0,1.0,20,4,38,No
EMP03992,54,Male,Marketing,Marketing Executive,112958.0,6,No,3.0,1.0,44,5,8,Yes
EMP03993,39,Female,Sales,Sales Executive,28546.0,17,No,4.0,2.0,60,5,17,No
EMP03994,53,Male,Marketing,Marketing Executive,146600.0,15,No,5.0,4.0,77,5,7,No
EMP03995,36,Male,Operations,Operations Executive,88747.0,11,Yes,4.0,3.0,6,5,8,Yes
EMP03996,51,Male,HR,Recruiter,115642.0,15,Yes,1.0,2.0,76,5,12,No
